GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - With an Internet subscription,Margin of Error; Total: - With an Internet subscription,Estimate; Total: - With an Internet subscription - Dial-up alone,Margin of Error; Total: - With an Internet subscription - Dial-up alone,"Estimate; Total: - With an Internet subscription - Broadband such as cable, fiber optic, or DSL","Margin of Error; Total: - With an Internet subscription - Broadband such as cable, fiber optic, or DSL",Estimate; Total: - With an Internet subscription - Satellite Internet service,Margin of Error; Total: - With an Internet subscription - Satellite Internet service,Estimate; Total: - With an Internet subscription - Other service,Margin of Error; Total: - With an Internet subscription - Other service,Estimate; Total: - Internet access without a subscription,Margin of Error; Total: - Internet access without a subscription,Estimate; Total: - No Internet access,Margin of Error; Total: - No Internet access
1400000US42101032900,42101032900,"Census Tract 329, Philadelphia County, Pennsylvania",1389,154,910,150,25,35,784,143,11,15,20,32,103,83,376,111
1400000US42101033000,42101033000,"Census Tract 330, Philadelphia County, Pennsylvania",2665,143,2106,221,29,31,1762,204,30,35,13,23,28,32,531,180
1400000US42101033101,42101033101,"Census Tract 331.01, Philadelphia County, Pennsylvania",1705,108,1460,136,19,20,1332,149,68,37,15,24,0,10,245,89
1400000US42101033102,42101033102,"Census Tract 331.02, Philadelphia County, Pennsylvania",1580,90,1114,105,20,22,1020,105,46,30,0,10,47,40,419,101
1400000US42101033200,42101033200,"Census Tract 332, Philadelphia County, Pennsylvania",957,48,812,61,0,10,771,65,55,29,0,10,19,14,126,46
1400000US42101033300,42101033300,"Census Tract 333, Philadelphia County, Pennsylvania",1747,71,1146,118,7,12,999,129,18,22,0,10,126,62,475,123
1400000US42101033400,42101033400,"Census Tract 334, Philadelphia County, Pennsylvania",1878,86,1286,168,31,31,1131,168,86,57,4,8,102,57,490,150
1400000US42101033500,42101033500,"Census Tract 335, Philadelphia County, Pennsylvania",1389,98,1144,125,35,41,965,142,28,26,40,61,7,14,238,86
1400000US42101033600,42101033600,"Census Tract 336, Philadelphia County, Pennsylvania",2764,134,2087,220,29,34,1793,220,139,93,38,57,138,106,539,204
1400000US42101033701,42101033701,"Census Tract 337.01, Philadelphia County, Pennsylvania",2184,141,1546,194,28,31,1367,188,136,105,39,39,24,28,614,185
1400000US42101033702,42101033702,"Census Tract 337.02, Philadelphia County, Pennsylvania",1946,86,1526,125,0,15,1374,145,109,80,0,15,25,38,395,130
1400000US42101033800,42101033800,"Census Tract 338, Philadelphia County, Pennsylvania",2300,177,1629,210,20,33,1350,215,46,43,0,15,101,78,570,150
1400000US42101033900,42101033900,"Census Tract 339, Philadelphia County, Pennsylvania",1183,88,973,106,0,10,901,100,15,15,0,10,12,18,198,73
1400000US42101034000,42101034000,"Census Tract 340, Philadelphia County, Pennsylvania",1036,72,844,82,8,13,727,86,19,27,0,10,59,45,133,55
1400000US42101034100,42101034100,"Census Tract 341, Philadelphia County, Pennsylvania",2306,156,2041,181,16,26,1934,195,37,43,0,15,32,25,233,96
1400000US42101034200,42101034200,"Census Tract 342, Philadelphia County, Pennsylvania",1480,85,1201,102,0,10,1117,107,51,36,22,21,36,39,243,74
1400000US42101034400,42101034400,"Census Tract 344, Philadelphia County, Pennsylvania",2717,79,2330,143,48,44,2010,190,85,57,0,15,52,60,335,112
1400000US42101034501,42101034501,"Census Tract 345.01, Philadelphia County, Pennsylvania",1845,76,1127,136,10,15,978,141,10,15,24,25,28,25,690,129
1400000US42101034502,42101034502,"Census Tract 345.02, Philadelphia County, Pennsylvania",2442,120,1880,197,41,47,1730,208,50,48,8,14,55,52,507,168
1400000US42101034600,42101034600,"Census Tract 346, Philadelphia County, Pennsylvania",1213,63,914,92,0,10,811,99,10,15,32,37,62,70,237,84
1400000US42101034701,42101034701,"Census Tract 347.01, Philadelphia County, Pennsylvania",2512,76,2014,166,22,36,1792,183,19,30,39,44,119,109,379,113
1400000US42101034702,42101034702,"Census Tract 347.02, Philadelphia County, Pennsylvania",1413,55,1156,95,13,20,1074,106,0,10,0,10,40,32,217,83
1400000US42101034801,42101034801,"Census Tract 348.01, Philadelphia County, Pennsylvania",1855,81,1364,141,0,10,1279,136,42,31,22,24,80,56,411,113
1400000US42101034802,42101034802,"Census Tract 348.02, Philadelphia County, Pennsylvania",2018,125,1615,205,0,15,1463,215,11,19,15,27,100,69,303,137
1400000US42101034803,42101034803,"Census Tract 348.03, Philadelphia County, Pennsylvania",1535,112,1246,119,19,22,1144,116,38,31,0,10,37,26,252,80
1400000US42101034900,42101034900,"Census Tract 349, Philadelphia County, Pennsylvania",2084,162,1530,216,14,23,1429,212,23,28,36,36,66,82,488,155
1400000US42101035100,42101035100,"Census Tract 351, Philadelphia County, Pennsylvania",2340,148,1853,194,16,27,1599,186,100,90,16,24,54,46,433,120
1400000US42101035200,42101035200,"Census Tract 352, Philadelphia County, Pennsylvania",1606,76,1346,106,0,10,1262,117,39,46,22,24,32,42,228,72
1400000US42101035301,42101035301,"Census Tract 353.01, Philadelphia County, Pennsylvania",1955,69,1668,119,13,20,1596,118,50,33,8,13,68,59,219,76
1400000US42101035302,42101035302,"Census Tract 353.02, Philadelphia County, Pennsylvania",1913,58,1501,113,0,10,1432,119,45,30,0,10,79,55,333,96
1400000US42101035500,42101035500,"Census Tract 355, Philadelphia County, Pennsylvania",2842,129,2037,216,87,59,1689,218,64,52,34,40,63,82,742,210
1400000US42101035601,42101035601,"Census Tract 356.01, Philadelphia County, Pennsylvania",2293,133,1710,150,0,15,1637,153,0,15,0,15,59,78,524,131
1400000US42101035602,42101035602,"Census Tract 356.02, Philadelphia County, Pennsylvania",1238,61,973,92,7,12,901,99,40,29,17,22,30,32,235,80
1400000US42101035701,42101035701,"Census Tract 357.01, Philadelphia County, Pennsylvania",1912,72,1474,132,11,17,1339,140,43,33,9,14,72,42,366,114
1400000US42101035702,42101035702,"Census Tract 357.02, Philadelphia County, Pennsylvania",1597,99,1311,130,0,10,1195,137,30,26,64,50,50,50,236,93
1400000US42101035800,42101035800,"Census Tract 358, Philadelphia County, Pennsylvania",2213,90,1880,146,0,15,1835,157,64,55,0,15,47,48,286,128
1400000US42101035900,42101035900,"Census Tract 359, Philadelphia County, Pennsylvania",2170,96,1611,183,15,24,1565,181,121,106,45,85,131,92,428,150
1400000US42101036000,42101036000,"Census Tract 360, Philadelphia County, Pennsylvania",1113,63,789,94,0,10,735,92,36,29,12,18,23,26,301,87
1400000US42101036100,42101036100,"Census Tract 361, Philadelphia County, Pennsylvania",1306,101,1144,103,9,13,1029,108,54,40,15,22,29,35,133,74
1400000US42101036201,42101036201,"Census Tract 362.01, Philadelphia County, Pennsylvania",1918,96,1572,132,30,32,1477,141,76,48,8,12,50,41,296,96
1400000US42101036202,42101036202,"Census Tract 362.02, Philadelphia County, Pennsylvania",2349,124,2059,153,0,15,1830,190,49,38,0,15,29,35,261,101
1400000US42101036203,42101036203,"Census Tract 362.03, Philadelphia County, Pennsylvania",1785,66,1548,100,27,20,1409,102,48,37,24,37,21,23,216,93
1400000US42101036301,42101036301,"Census Tract 363.01, Philadelphia County, Pennsylvania",1267,63,1052,103,20,23,950,109,21,24,11,17,31,29,184,75
1400000US42101036302,42101036302,"Census Tract 363.02, Philadelphia County, Pennsylvania",1215,85,1008,108,0,10,945,124,34,34,20,27,31,28,176,81
1400000US42101036303,42101036303,"Census Tract 363.03, Philadelphia County, Pennsylvania",2281,114,1908,136,0,15,1805,135,79,54,16,25,39,46,334,131
1400000US42101036400,42101036400,"Census Tract 364, Philadelphia County, Pennsylvania",209,21,187,24,0,10,163,27,22,15,0,10,8,10,14,11
1400000US42101036501,42101036501,"Census Tract 365.01, Philadelphia County, Pennsylvania",2274,114,1671,211,26,29,1342,212,106,85,0,15,83,76,520,178
1400000US42101036502,42101036502,"Census Tract 365.02, Philadelphia County, Pennsylvania",1387,56,1131,86,6,11,1037,99,44,33,31,43,16,16,240,72
1400000US42101036600,42101036600,"Census Tract 366, Philadelphia County, Pennsylvania",1177,124,1124,128,0,10,1073,123,9,14,10,15,26,39,27,25
1400000US42101036700,42101036700,"Census Tract 367, Philadelphia County, Pennsylvania",1542,92,1403,107,8,13,1312,108,71,38,0,10,61,36,78,46
1400000US42101036900,42101036900,"Census Tract 369, Philadelphia County, Pennsylvania",672,62,573,74,0,15,526,80,39,25,0,15,71,31,28,35
1400000US42101037200,42101037200,"Census Tract 372, Philadelphia County, Pennsylvania",1768,80,1306,138,23,25,1144,155,62,56,0,10,89,74,373,106
1400000US42101037300,42101037300,"Census Tract 373, Philadelphia County, Pennsylvania",2375,150,2038,186,16,28,1761,226,67,60,19,31,12,20,325,143
1400000US42101037500,42101037500,"Census Tract 375, Philadelphia County, Pennsylvania",1390,101,1120,115,0,10,1033,119,155,87,0,10,104,71,166,65
1400000US42101037600,42101037600,"Census Tract 376, Philadelphia County, Pennsylvania",1318,85,1037,101,0,10,980,106,18,22,76,52,122,75,159,57
1400000US42101037700,42101037700,"Census Tract 377, Philadelphia County, Pennsylvania",1198,138,726,137,0,15,542,123,15,20,39,54,145,77,327,111
1400000US42101037800,42101037800,"Census Tract 378, Philadelphia County, Pennsylvania",1021,88,798,103,9,14,620,106,27,28,0,10,30,31,193,85
1400000US42101037900,42101037900,"Census Tract 379, Philadelphia County, Pennsylvania",2088,130,1501,185,0,15,1236,181,47,43,17,26,61,83,526,166
1400000US42101038000,42101038000,"Census Tract 380, Philadelphia County, Pennsylvania",796,58,611,61,14,15,505,57,44,30,0,10,40,28,145,48
1400000US42101038100,42101038100,"Census Tract 381, Philadelphia County, Pennsylvania",311,31,195,33,0,10,158,32,9,9,4,6,8,13,108,32
1400000US42101038200,42101038200,"Census Tract 382, Philadelphia County, Pennsylvania",932,63,589,76,8,12,531,77,22,18,11,12,64,47,279,73
1400000US42101038300,42101038300,"Census Tract 383, Philadelphia County, Pennsylvania",1002,93,526,119,0,10,359,102,37,43,0,10,45,47,431,105
1400000US42101038400,42101038400,"Census Tract 384, Philadelphia County, Pennsylvania",963,40,787,58,8,9,733,62,7,9,4,6,29,30,147,45
1400000US42101038500,42101038500,"Census Tract 385, Philadelphia County, Pennsylvania",870,48,772,52,10,11,725,52,9,10,0,10,39,28,59,28
1400000US42101038600,42101038600,"Census Tract 386, Philadelphia County, Pennsylvania",594,16,564,26,5,7,542,30,11,12,0,10,6,9,24,18
1400000US42101038700,42101038700,"Census Tract 387, Philadelphia County, Pennsylvania",650,40,624,43,5,7,597,43,15,15,0,10,0,10,26,17
1400000US42101038800,42101038800,"Census Tract 388, Philadelphia County, Pennsylvania",1648,106,1421,110,0,10,1302,119,42,27,0,10,40,33,187,80
1400000US42101038900,42101038900,"Census Tract 389, Philadelphia County, Pennsylvania",1308,98,1002,119,10,16,936,123,83,49,10,16,42,28,264,88
1400000US42101039000,42101039000,"Census Tract 390, Philadelphia County, Pennsylvania",2820,171,1936,275,0,15,1401,233,69,55,42,52,89,86,795,222
1400000US42101980000,42101980000,"Census Tract 9800, Philadelphia County, Pennsylvania",91,22,83,22,0,10,83,22,5,7,0,10,0,10,8,8
1400000US42101980100,42101980100,"Census Tract 9801, Philadelphia County, Pennsylvania",53,15,49,16,4,6,41,15,0,10,0,10,0,10,4,6
1400000US42101980200,42101980200,"Census Tract 9802, Philadelphia County, Pennsylvania",92,23,76,21,0,10,72,21,4,6,0,10,0,10,16,18
1400000US42101980300,42101980300,"Census Tract 9803, Philadelphia County, Pennsylvania",0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42101980400,42101980400,"Census Tract 9804, Philadelphia County, Pennsylvania",0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42101980500,42101980500,"Census Tract 9805, Philadelphia County, Pennsylvania",0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42101980600,42101980600,"Census Tract 9806, Philadelphia County, Pennsylvania",0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42101980700,42101980700,"Census Tract 9807, Philadelphia County, Pennsylvania",0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42101980800,42101980800,"Census Tract 9808, Philadelphia County, Pennsylvania",0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42101980900,42101980900,"Census Tract 9809, Philadelphia County, Pennsylvania",0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42101989100,42101989100,"Census Tract 9891, Philadelphia County, Pennsylvania",0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42103950102,42103950102,"Census Tract 9501.02, Pike County, Pennsylvania",980,78,857,82,9,9,820,75,25,17,0,10,26,27,97,46
1400000US42103950103,42103950103,"Census Tract 9501.03, Pike County, Pennsylvania",903,79,696,85,10,10,635,82,14,15,4,6,15,17,192,55
1400000US42103950104,42103950104,"Census Tract 9501.04, Pike County, Pennsylvania",1019,73,838,80,12,12,776,81,66,32,11,15,29,22,152,49
1400000US42103950201,42103950201,"Census Tract 9502.01, Pike County, Pennsylvania",1440,132,1327,135,19,20,1268,133,120,63,0,10,18,19,95,48
1400000US42103950202,42103950202,"Census Tract 9502.02, Pike County, Pennsylvania",579,78,453,72,0,10,389,67,30,27,0,10,17,15,109,41
1400000US42103950301,42103950301,"Census Tract 9503.01, Pike County, Pennsylvania",1112,86,908,82,0,10,852,97,22,24,0,10,19,22,185,76
1400000US42103950302,42103950302,"Census Tract 9503.02, Pike County, Pennsylvania",367,62,285,51,0,10,265,49,4,7,0,10,24,27,58,32
1400000US42103950501,42103950501,"Census Tract 9505.01, Pike County, Pennsylvania",505,94,446,88,4,6,392,88,9,14,8,13,13,14,46,23
1400000US42103950502,42103950502,"Census Tract 9505.02, Pike County, Pennsylvania",1167,146,1009,137,24,37,875,136,47,58,36,57,13,14,145,71
1400000US42103950601,42103950601,"Census Tract 9506.01, Pike County, Pennsylvania",603,50,491,46,6,7,453,49,7,6,0,10,8,8,104,36
1400000US42103950603,42103950603,"Census Tract 9506.03, Pike County, Pennsylvania",559,46,450,45,8,8,397,45,15,10,8,8,13,10,96,39
1400000US42103950605,42103950605,"Census Tract 9506.05, Pike County, Pennsylvania",1884,167,1707,188,0,15,1624,178,78,83,0,15,0,15,177,89
1400000US42103950606,42103950606,"Census Tract 9506.06, Pike County, Pennsylvania",2194,212,1945,203,0,15,1753,210,57,57,0,15,38,38,211,74
1400000US42103950701,42103950701,"Census Tract 9507.01, Pike County, Pennsylvania",1438,121,1188,116,36,39,1078,125,17,21,18,19,68,40,182,86
1400000US42103950702,42103950702,"Census Tract 9507.02, Pike County, Pennsylvania",1134,111,933,97,17,24,845,92,27,27,0,10,71,56,130,76
1400000US42103950801,42103950801,"Census Tract 9508.01, Pike County, Pennsylvania",1666,170,1375,165,12,18,1328,163,8,13,0,10,34,40,257,95
1400000US42103950802,42103950802,"Census Tract 9508.02, Pike County, Pennsylvania",1980,255,1831,258,0,15,1772,248,68,52,34,54,28,35,121,78
1400000US42103950900,42103950900,"Census Tract 9509, Pike County, Pennsylvania",1849,141,1509,170,0,10,1355,177,112,47,33,39,110,83,230,89
1400000US42105950100,42105950100,"Census Tract 9501, Potter County, Pennsylvania",1806,64,1218,62,30,17,984,59,187,29,11,8,66,27,522,60
1400000US42105950200,42105950200,"Census Tract 9502, Potter County, Pennsylvania",1153,62,817,59,20,15,723,60,90,21,9,7,67,26,269,55
1400000US42105950300,42105950300,"Census Tract 9503, Potter County, Pennsylvania",1610,89,1167,98,2,4,1098,88,46,22,0,10,54,21,389,63
1400000US42105950400,42105950400,"Census Tract 9504, Potter County, Pennsylvania",1125,59,854,57,16,11,653,55,130,30,2,3,38,16,233,41
1400000US42105950500,42105950500,"Census Tract 9505, Potter County, Pennsylvania",842,48,597,46,17,8,474,41,80,23,2,3,22,10,223,30
1400000US42107000100,42107000100,"Census Tract 1, Schuylkill County, Pennsylvania",2243,103,1649,89,35,15,1451,93,109,46,10,8,85,37,509,74
1400000US42107000200,42107000200,"Census Tract 2, Schuylkill County, Pennsylvania",1018,71,694,68,4,7,572,68,61,33,8,12,28,30,296,68
1400000US42107000300,42107000300,"Census Tract 3, Schuylkill County, Pennsylvania",2299,125,1658,178,31,28,1542,168,22,24,0,15,71,44,570,156
1400000US42107000400,42107000400,"Census Tract 4, Schuylkill County, Pennsylvania",907,105,664,92,9,11,616,85,7,6,0,15,13,8,230,49
1400000US42107000500,42107000500,"Census Tract 5, Schuylkill County, Pennsylvania",1547,124,1006,128,15,17,843,129,72,48,8,12,40,54,501,134
1400000US42107000601,42107000601,"Census Tract 6.01, Schuylkill County, Pennsylvania",1497,124,817,119,16,18,640,119,32,35,0,10,47,46,633,139
1400000US42107000602,42107000602,"Census Tract 6.02, Schuylkill County, Pennsylvania",548,82,302,76,1,6,229,65,24,22,0,10,39,40,207,67
1400000US42107000700,42107000700,"Census Tract 7, Schuylkill County, Pennsylvania",1522,102,1052,117,4,5,964,124,26,20,37,39,47,38,423,87
1400000US42107000800,42107000800,"Census Tract 8, Schuylkill County, Pennsylvania",1519,106,1116,97,9,14,989,103,24,21,9,16,38,29,365,94
1400000US42107000900,42107000900,"Census Tract 9, Schuylkill County, Pennsylvania",2434,207,1892,193,14,22,1757,180,75,35,27,34,35,36,507,122
1400000US42107001000,42107001000,"Census Tract 10, Schuylkill County, Pennsylvania",1349,138,1003,109,0,10,845,95,9,14,15,22,38,44,308,108
1400000US42107001100,42107001100,"Census Tract 11, Schuylkill County, Pennsylvania",919,44,642,46,28,11,415,39,159,34,5,5,14,7,263,36
1400000US42107001200,42107001200,"Census Tract 12, Schuylkill County, Pennsylvania",1691,87,1248,109,0,10,1128,107,95,42,24,30,43,40,400,93
1400000US42107001300,42107001300,"Census Tract 13, Schuylkill County, Pennsylvania",1225,60,853,64,17,9,713,55,89,26,2,3,37,17,335,47
1400000US42107001400,42107001400,"Census Tract 14, Schuylkill County, Pennsylvania",964,55,700,63,44,24,520,58,35,16,10,9,46,33,218,45
1400000US42107001500,42107001500,"Census Tract 15, Schuylkill County, Pennsylvania",1893,137,1191,133,22,27,1038,154,39,38,0,10,19,36,683,193
1400000US42107001600,42107001600,"Census Tract 16, Schuylkill County, Pennsylvania",1669,76,1243,90,9,8,1169,91,44,27,17,22,83,46,343,64
1400000US42107001700,42107001700,"Census Tract 17, Schuylkill County, Pennsylvania",1423,127,1060,104,17,22,946,109,5,9,11,18,87,73,276,94
1400000US42107001800,42107001800,"Census Tract 18, Schuylkill County, Pennsylvania",916,72,688,79,5,7,647,80,20,19,8,12,42,40,186,58
1400000US42107001900,42107001900,"Census Tract 19, Schuylkill County, Pennsylvania",2191,199,1284,221,26,38,1174,219,42,49,0,15,24,30,883,215
1400000US42107002000,42107002000,"Census Tract 20, Schuylkill County, Pennsylvania",1351,123,847,123,0,10,790,123,27,33,0,10,83,54,421,105
1400000US42107002100,42107002100,"Census Tract 21, Schuylkill County, Pennsylvania",594,40,391,45,14,10,326,37,23,18,1,3,22,14,181,33
1400000US42107002200,42107002200,"Census Tract 22, Schuylkill County, Pennsylvania",1187,51,866,67,15,9,729,68,65,36,5,4,27,15,294,54
1400000US42107002300,42107002300,"Census Tract 23, Schuylkill County, Pennsylvania",1294,102,877,111,0,10,676,123,21,25,9,13,0,10,417,103
1400000US42107002400,42107002400,"Census Tract 24, Schuylkill County, Pennsylvania",1041,52,688,53,8,6,589,52,38,16,10,7,38,21,315,43
1400000US42107002500,42107002500,"Census Tract 25, Schuylkill County, Pennsylvania",897,46,611,56,24,17,501,64,34,14,7,7,43,24,243,39
1400000US42107002600,42107002600,"Census Tract 26, Schuylkill County, Pennsylvania",1851,135,1164,138,10,16,1029,126,91,55,0,10,62,45,625,145
1400000US42107002700,42107002700,"Census Tract 27, Schuylkill County, Pennsylvania",1226,95,793,117,17,19,740,124,31,27,0,10,27,42,406,107
1400000US42107002800,42107002800,"Census Tract 28, Schuylkill County, Pennsylvania",1030,73,716,82,4,7,635,84,31,28,5,9,86,44,228,60
1400000US42107002900,42107002900,"Census Tract 29, Schuylkill County, Pennsylvania",2116,98,1769,121,24,26,1521,118,142,66,0,15,59,58,288,75
1400000US42107003000,42107003000,"Census Tract 30, Schuylkill County, Pennsylvania",2314,163,1902,167,29,32,1517,170,149,69,35,25,40,26,372,105
1400000US42107003100,42107003100,"Census Tract 31, Schuylkill County, Pennsylvania",1226,93,963,101,0,10,889,103,52,30,18,20,47,34,216,86
1400000US42107003200,42107003200,"Census Tract 32, Schuylkill County, Pennsylvania",2215,170,1761,166,11,10,1645,156,52,41,0,15,36,30,418,108
1400000US42107003300,42107003300,"Census Tract 33, Schuylkill County, Pennsylvania",2162,113,1690,130,25,29,1590,121,47,47,11,20,47,40,425,119
1400000US42107003400,42107003400,"Census Tract 34, Schuylkill County, Pennsylvania",1339,76,1075,78,15,15,966,82,52,22,17,14,43,21,221,49
1400000US42107003500,42107003500,"Census Tract 35, Schuylkill County, Pennsylvania",2115,162,1703,171,26,31,1328,150,260,117,31,27,99,97,313,113
1400000US42107003600,42107003600,"Census Tract 36, Schuylkill County, Pennsylvania",1072,64,822,62,8,10,698,74,105,37,5,8,11,11,239,49
1400000US42107003700,42107003700,"Census Tract 37, Schuylkill County, Pennsylvania",1517,71,1091,79,27,16,976,77,48,19,0,10,11,9,415,67
1400000US42107003800,42107003800,"Census Tract 38, Schuylkill County, Pennsylvania",828,62,629,66,12,14,571,64,20,19,7,8,36,38,163,50
1400000US42107003900,42107003900,"Census Tract 39, Schuylkill County, Pennsylvania",1609,87,1255,107,36,34,1014,115,90,47,36,52,47,39,307,80
1400000US42109070100,42109070100,"Census Tract 701, Snyder County, Pennsylvania",2381,180,1948,188,6,9,1769,176,106,67,0,15,71,63,362,95
1400000US42109070200,42109070200,"Census Tract 702, Snyder County, Pennsylvania",3141,181,2417,220,63,37,2122,240,100,49,10,9,139,92,585,129
1400000US42109070300,42109070300,"Census Tract 703, Snyder County, Pennsylvania",2166,92,1438,108,27,20,1127,103,75,38,31,20,64,28,664,74
1400000US42109070400,42109070400,"Census Tract 704, Snyder County, Pennsylvania",2020,86,1392,77,49,19,1105,85,116,29,8,7,44,16,584,67
1400000US42109070500,42109070500,"Census Tract 705, Snyder County, Pennsylvania",1286,69,812,71,12,9,681,68,64,17,18,13,42,19,432,62
1400000US42109070600,42109070600,"Census Tract 706, Snyder County, Pennsylvania",1704,81,1090,65,14,10,806,63,134,47,3,5,27,13,587,68
1400000US42109070701,42109070701,"Census Tract 707.01, Snyder County, Pennsylvania",1867,161,1339,140,7,11,1131,135,43,34,9,14,16,18,512,124
1400000US42109980705,42109980705,"Census Tract 9807.05, Snyder County, Pennsylvania",11,8,0,10,0,10,0,10,0,10,0,10,0,10,11,8
1400000US42111020101,42111020101,"Census Tract 201.01, Somerset County, Pennsylvania",889,73,685,80,0,10,552,72,49,22,15,22,14,15,190,60
1400000US42111020102,42111020102,"Census Tract 201.02, Somerset County, Pennsylvania",2300,114,1629,175,15,24,1415,174,36,38,0,15,171,116,500,147
1400000US42111020200,42111020200,"Census Tract 202, Somerset County, Pennsylvania",1924,95,1282,132,31,28,1038,145,81,47,7,6,38,21,604,118
1400000US42111020300,42111020300,"Census Tract 203, Somerset County, Pennsylvania",1825,103,1281,111,13,15,1178,123,37,34,0,10,23,16,521,106
1400000US42111020400,42111020400,"Census Tract 204, Somerset County, Pennsylvania",1529,92,1065,69,30,18,804,71,76,23,5,7,34,20,430,68
1400000US42111020500,42111020500,"Census Tract 205, Somerset County, Pennsylvania",1189,62,724,58,20,14,577,67,54,25,9,9,51,27,414,61
1400000US42111020600,42111020600,"Census Tract 206, Somerset County, Pennsylvania",2334,145,1713,121,0,15,1392,145,117,64,47,38,100,59,521,104
1400000US42111020700,42111020700,"Census Tract 207, Somerset County, Pennsylvania",1139,70,871,74,26,13,604,82,108,34,19,11,19,13,249,47
1400000US42111020800,42111020800,"Census Tract 208, Somerset County, Pennsylvania",1642,95,1264,110,21,19,1006,101,100,52,7,10,42,32,336,97
1400000US42111020900,42111020900,"Census Tract 209, Somerset County, Pennsylvania",1822,132,1365,135,38,31,970,142,111,47,0,15,35,35,422,100
1400000US42111021000,42111021000,"Census Tract 210, Somerset County, Pennsylvania",1887,116,1343,137,11,16,1179,122,109,47,11,15,56,46,488,97
1400000US42111021100,42111021100,"Census Tract 211, Somerset County, Pennsylvania",922,99,388,119,10,16,361,115,0,10,0,10,28,28,506,119
1400000US42111021200,42111021200,"Census Tract 212, Somerset County, Pennsylvania",1108,67,781,62,9,12,539,62,96,30,25,16,65,30,262,57
1400000US42111021300,42111021300,"Census Tract 213, Somerset County, Pennsylvania",1332,58,812,50,31,12,493,43,213,30,4,5,53,19,467,38
1400000US42111021400,42111021400,"Census Tract 214, Somerset County, Pennsylvania",1750,69,1259,86,13,10,880,79,147,46,21,15,65,35,426,70
1400000US42111021500,42111021500,"Census Tract 215, Somerset County, Pennsylvania",973,57,667,66,15,13,482,61,70,24,14,12,33,18,273,46
1400000US42111021600,42111021600,"Census Tract 216, Somerset County, Pennsylvania",867,58,555,69,9,9,437,65,17,12,15,11,29,25,283,51
1400000US42111021700,42111021700,"Census Tract 217, Somerset County, Pennsylvania",1155,54,737,69,16,11,530,61,71,26,13,8,12,8,406,52
1400000US42111021800,42111021800,"Census Tract 218, Somerset County, Pennsylvania",1380,58,998,56,25,15,740,50,129,25,14,9,34,16,348,44
1400000US42111021901,42111021901,"Census Tract 219.01, Somerset County, Pennsylvania",979,55,563,49,14,8,372,46,145,31,5,4,38,18,378,43
1400000US42111021902,42111021902,"Census Tract 219.02, Somerset County, Pennsylvania",972,61,638,60,9,6,449,52,73,21,8,6,41,17,293,43
1400000US42113960100,42113960100,"Census Tract 9601, Sullivan County, Pennsylvania",1536,91,1032,79,36,18,895,82,52,19,12,9,68,25,436,69
1400000US42113960200,42113960200,"Census Tract 9602, Sullivan County, Pennsylvania",1112,88,822,81,22,13,752,81,79,25,2,3,41,19,249,38
1400000US42115032000,42115032000,"Census Tract 320, Susquehanna County, Pennsylvania",1258,67,957,73,13,7,887,68,113,30,24,16,27,17,274,51
1400000US42115032100,42115032100,"Census Tract 321, Susquehanna County, Pennsylvania",1611,67,1303,83,20,12,1181,78,110,34,44,28,53,28,255,51
1400000US42115032200,42115032200,"Census Tract 322, Susquehanna County, Pennsylvania",1684,74,1229,72,2,4,1176,70,57,36,6,7,78,32,377,61
1400000US42115032300,42115032300,"Census Tract 323, Susquehanna County, Pennsylvania",1463,73,1003,82,19,15,961,78,52,25,35,24,25,14,435,73
1400000US42115032400,42115032400,"Census Tract 324, Susquehanna County, Pennsylvania",1718,86,1359,83,12,9,1293,79,73,27,9,6,49,16,310,48
1400000US42115032500,42115032500,"Census Tract 325, Susquehanna County, Pennsylvania",1723,97,1356,91,7,10,1265,91,57,22,24,25,46,20,321,63
1400000US42115032600,42115032600,"Census Tract 326, Susquehanna County, Pennsylvania",1964,126,1426,117,25,16,1319,112,147,56,19,18,58,31,480,95
1400000US42115032700,42115032700,"Census Tract 327, Susquehanna County, Pennsylvania",1412,68,1177,82,45,20,1071,81,116,39,65,31,39,19,196,44
1400000US42115032800,42115032800,"Census Tract 328, Susquehanna County, Pennsylvania",2047,78,1654,87,29,15,1531,91,72,24,60,28,31,13,362,54
1400000US42115032901,42115032901,"Census Tract 329.01, Susquehanna County, Pennsylvania",1619,95,1285,113,28,15,1201,104,36,28,0,10,69,30,265,66
